YDL006W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDL225W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR326W (point)|YDR149C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR150W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR424C (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR488C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER155C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YFR019W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL019W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL211W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR200C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR228W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR229C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR030C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR111W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR129C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR142W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YIL008W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL095W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR053W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR145C (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKL048C (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKR054C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKR074W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLL049W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR330W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR368W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR386W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR055C (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL079C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL119W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL120C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL233W (Null)|YOR326W (point)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL298W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR039W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR269W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL086C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL101W (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL155C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL174C (Null)|YOR326W (point)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis. The myo2-14 allele (multiple point mutant, see PMID:10562281) was used in this screen.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR150W (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR488C (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR078C (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR129C (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLL049W (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR078C (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR294W (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR299C (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL174C (Null)|YLR210W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR141C (Null)|YLR210W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YAL026C (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL003W (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL061C (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER007W (Null)|YPL155C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER016W (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR078C (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR092W (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR200W (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML094W (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML124C (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YNL153C (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR058C (Null)|YPL155C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR349W (Null)|YPL155C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL241C (Null)|YPL155C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL269W (Null)|YPL155C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBL031W (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL016C (Null)|YGL216W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR149C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR150W (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR424C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR488C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER016W (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL152C (Null)|YGL216W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL173C (Null)|YGL216W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR129C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR191C (Null)|YGL216W (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKR054C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLL049W (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR078C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR294W (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR299C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR195W (Null)|YGL216W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YOR269W (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPL174C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR135W (Null)|YGL216W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YPR141C (Null)|YGL216W (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBL063W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBR107C (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YBR122C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL016C (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCL029C (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YCR086W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR149C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR150W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR254W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR318W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR424C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR435C (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YDR488C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL003W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YEL061C (Null)|YER007W (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER016W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER155C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YER177W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL086W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGL168W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR078C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR188C (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YGR229C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YHR129C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL013C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJL030W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR053W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YJR135C (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKL048C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YKR054C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLL049W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR200W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by random spore analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR210W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YLR381W (Null)|YEL061C (Null)	slow growth	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML094W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YML124C (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
YMR048W (Null)|YEL061C (Null)	inviable	Results of large-scale study. Interaction confirmed by tetrad analysis.	Tong AH, et al. (2004) Global Mapping of the Yeast Genetic Interaction Network. Science 303(5659):808-813	14764870
